,Superficie,ProxCarretera,ProxCallePrincipal,ProxViasTren,RatingEstrellas,SinGaraje,3plantas,AgeOfHouse,YearsSinceReform,hab*aseos,hab*rating,aseos*rating,aseos*rating*hab,Tipo_Casa baja,Tipo_Chalet adosado,Tipo_Chalet individual,Tipo_Dúplex,Tipo_Piso alto,CatParcela_Residencial especial,CatParcela_Residencial tipo 1,CatParcela_Residencial tipo 2,CatParcela_Residencial unifamiliar,CatParcela_Terciario,Formato_Algo irregular,Formato_Muy irregular,Formato_Poco irregular,Formato_Rectangular,TipoDesnivel_Inclinación frontal,TipoDesnivel_Inclinación lateral,TipoDesnivel_Llana,TipoDesnivel_Muy irregular,Desnivel_Elevado,Desnivel_Ligero,Desnivel_Moderado,Situacion_Esquina,Situacion_Frontal 2 lados,Situacion_Frontal 3 lados,Situacion_Interior,Situacion_Trasero,postal_group_5,postal_group_6,Precio
26142,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
69112,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
28853,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
40849,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
68874,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
61828,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
22163,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
6013,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
8301,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
55903,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
47603,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
13900,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
49269,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
26170,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
69102,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
36317,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
40944,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
28515,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
29256,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
19427,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
71640,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
15972,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
43298,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
45045,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
36236,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
75693,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
25276,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
50255,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
79435,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
67888,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
4318,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
15379,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
26215,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
39967,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
33278,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
76005,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
77597,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
58084,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
36624,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
4644,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
33676,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
77034,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
3052,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
4636,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
34566,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
27830,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
7581,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
10185,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
22967,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
66035,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
2572,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
30863,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
681,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
30789,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
50690,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
2022,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
32517,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
31908,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
24042,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
54197,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
12337,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
21393,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
5769,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
17102,6.6123366900475125,0.6931471805599453,0.0,0.0,2.5,0.6931471805599453,0.0,4.143134726391533,4.143134726391533,3.044522437723423,3.258096538021482,1.791759469228055,3.9318256327243257,0.0,0.0,0,0.6931471805599453,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.6931471805599453,0.0,0.0,0,0.0,1,0,12.484049019703798
